macroalgae.yes.no,binary,name,time,plot.id
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
S,0,lo-9-2,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
SARG,1,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
S,0,lo-9-3,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
SARG,1,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
S,0,lo-9-4,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
SARG,1,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
S,0,lo-9-5,April,shaded 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
SARG,1,lo-9-c1,April,control 9
S,0,lo-9-c1,April,control 9
S,0,lo-9-c1,April,control 9
S,0,lo-9-c1,April,control 9
S,0,lo-9-c1,April,control 9
S,0,lo-9-c1,April,control 9
S,0,lo-9-c1,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
SARG,1,lo-9-c2,April,control 9
S,0,lo-9-c2,April,control 9
S,0,lo-9-c2,April,control 9
S,0,lo-9-c2,April,control 9
S,0,lo-9-c2,April,control 9
S,0,lo-9-c2,April,control 9
S,0,lo-9-c2,April,control 9
S,0,lo-9-c2,April,control 9
S,0,lo-9-c2,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
SARG,1,lo-9-c3,April,control 9
S,0,lo-9-c3,April,control 9
S,0,lo-9-c3,April,control 9
S,0,lo-9-c3,April,control 9
S,0,lo-9-c3,April,control 9
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
SARG,1,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
S,0,lo-4-1,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
SARG,1,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
S,0,lo-4-2,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
SARG,1,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
S,0,lo-4-3,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
SARG,1,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
S,0,lo-4-4,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
SARG,1,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
S,0,lo-4-5,May,shaded 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
SARG,1,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
S,0,lo-4-c1,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
SARG,1,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
S,0,lo-4-c2,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
SARG,1,lo-4-c3,May,control 4
